index,unti1_rgb,unit1_bbox,unit1_centers,unit1_beam_index,num_objects
968,./unit1/camera_data/image_BS1_4833_03_30_16.jpg,"[[404, 90, 559, 140]]","[0.5015625, 0.21296296296296297, 0.16145833333333334, 0.09259259259259259]",29,1
969,./unit1/camera_data/image_BS1_1064_03_22_14.jpg,"[[18, 76, 138, 113]]","[0.08125, 0.175, 0.125, 0.06851851851851852]",6,1
971,./unit1/camera_data/image_BS1_2022_03_24_17.jpg,"[[265, 91, 431, 143]]","[0.3625, 0.21666666666666667, 0.17291666666666666, 0.0962962962962963]",21,1
972,./unit1/camera_data/image_BS1_3350_03_27_07.jpg,"[[380, 91, 535, 141]]","[0.4765625, 0.21481481481481482, 0.16145833333333334, 0.09259259259259259]",27,1
973,./unit1/camera_data/image_BS1_4615_03_29_48.jpg,"[[456, 71, 571, 112]]","[0.5348958333333333, 0.16944444444444445, 0.11979166666666667, 0.07592592592592592]",33,1
974,./unit1/camera_data/image_BS1_5146_03_30_56.jpg,"[[215, 75, 341, 114]]","[0.28958333333333336, 0.175, 0.13125, 0.07222222222222222]",17,1
975,./unit1/camera_data/image_BS1_5951_03_32_39.jpg,"[[776, 88, 943, 139]]","[0.8953125, 0.2101851851851852, 0.17395833333333333, 0.09444444444444444]",54,1
976,./unit1/camera_data/image_BS1_5918_03_32_35.jpg,"[[341, 90, 498, 141]]","[0.43697916666666664, 0.21388888888888888, 0.16354166666666667, 0.09444444444444444]",23,1
977,./unit1/camera_data/image_BS1_1062_03_22_14.jpg,"[[43, 77, 164, 114]]","[0.1078125, 0.17685185185185184, 0.12604166666666666, 0.06851851851851852]",6,1
979,./unit1/camera_data/image_BS1_3336_03_27_05.jpg,"[[214, 91, 368, 143]]","[0.303125, 0.21666666666666667, 0.16041666666666668, 0.0962962962962963]",17,1
980,./unit1/camera_data/image_BS1_3401_03_27_13.jpg,"[[877, 83, 960, 134]]","[0.9567708333333333, 0.20092592592592592, 0.08645833333333333, 0.09444444444444444]",59,1
981,./unit1/camera_data/image_BS1_9309_03_39_53.jpg,"[[103, 72, 208, 106]]","[0.16197916666666667, 0.1648148148148148, 0.109375, 0.06296296296296296]",11,1
982,./unit1/camera_data/image_BS1_5096_03_30_50.jpg,"[[829, 72, 951, 108]]","[0.9270833333333334, 0.16666666666666666, 0.12708333333333333, 0.06666666666666667]",56,1
983,./unit1/camera_data/image_BS1_6291_03_33_23.jpg,"[[0, 73, 114, 113]]","[0.059375, 0.17222222222222222, 0.11875, 0.07407407407407407]",4,1
984,./unit1/camera_data/image_BS1_9503_03_40_18.jpg,"[[393, 87, 537, 138]]","[0.484375, 0.20833333333333334, 0.15, 0.09444444444444444]",29,1
985,./unit1/camera_data/image_BS1_6818_03_34_30.jpg,"[[640, 70, 757, 110]]","[0.7276041666666667, 0.16666666666666666, 0.121875, 0.07407407407407407]",46,1
986,./unit1/camera_data/image_BS1_6485_03_33_48.jpg,"[[212, 92, 365, 143]]","[0.30052083333333335, 0.2175925925925926, 0.159375, 0.09444444444444444]",16,1
987,./unit1/camera_data/image_BS1_7405_03_35_46.jpg,"[[781, 73, 901, 110]]","[0.8760416666666667, 0.16944444444444445, 0.125, 0.06851851851851852]",55,1
988,./unit1/camera_data/image_BS1_608_03_21_15.jpg,"[[264, 92, 423, 143]]","[0.3578125, 0.2175925925925926, 0.165625, 0.09444444444444444]",17,1
989,./unit1/camera_data/image_BS1_6472_03_33_46.jpg,"[[5, 91, 177, 143]]","[0.09479166666666666, 0.21666666666666667, 0.17916666666666667, 0.0962962962962963]",6,1
990,./unit1/camera_data/image_BS1_4810_03_30_13.jpg,"[[238, 91, 394, 141]]","[0.32916666666666666, 0.21481481481481482, 0.1625, 0.09259259259259259]",17,1
991,./unit1/camera_data/image_BS1_4637_03_29_51.jpg,"[[182, 76, 309, 113]]","[0.2557291666666667, 0.175, 0.13229166666666667, 0.06851851851851852]",17,1
992,./unit1/camera_data/image_BS1_1044_03_22_12.jpg,"[[265, 73, 386, 113]]","[0.3390625, 0.17222222222222222, 0.12604166666666666, 0.07407407407407407]",20,1
994,./unit1/camera_data/image_BS1_3604_03_27_39.jpg,"[[836, 70, 952, 107]]","[0.93125, 0.1638888888888889, 0.12083333333333333, 0.06851851851851852]",55,1
996,./unit1/camera_data/image_BS1_4799_03_30_12.jpg,"[[50, 88, 226, 141]]","[0.14375, 0.21203703703703702, 0.18333333333333332, 0.09814814814814815]",7,1
997,./unit1/camera_data/image_BS1_3608_03_27_39.jpg,"[[798, 72, 917, 109]]","[0.8932291666666666, 0.1675925925925926, 0.12395833333333334, 0.06851851851851852]",54,1
998,./unit1/camera_data/image_BS1_4814_03_30_14.jpg,"[[278, 89, 434, 141]]","[0.37083333333333335, 0.21296296296296297, 0.1625, 0.0962962962962963]",20,1
999,./unit1/camera_data/image_BS1_2570_03_25_27.jpg,"[[419, 90, 569, 140]]","[0.5145833333333333, 0.21296296296296297, 0.15625, 0.09259259259259259]",29,1
1000,./unit1/camera_data/image_BS1_2552_03_25_24.jpg,"[[316, 90, 470, 140]]","[0.409375, 0.21296296296296297, 0.16041666666666668, 0.09259259259259259]",22,1
1001,./unit1/camera_data/image_BS1_5387_03_31_27.jpg,"[[747, 89, 915, 143]]","[0.865625, 0.21481481481481482, 0.175, 0.1]",51,1
1003,./unit1/camera_data/image_BS1_8059_03_37_10.jpg,"[[792, 72, 904, 108]]","[0.8833333333333333, 0.16666666666666666, 0.11666666666666667, 0.06666666666666667]",54,1
1004,./unit1/camera_data/image_BS1_5958_03_32_40.jpg,"[[847, 83, 958, 132]]","[0.9401041666666666, 0.19907407407407407, 0.115625, 0.09074074074074075]",60,1
1005,./unit1/camera_data/image_BS1_3898_03_28_16.jpg,"[[403, 90, 562, 141]]","[0.5026041666666666, 0.21388888888888888, 0.165625, 0.09444444444444444]",29,1
1006,./unit1/camera_data/image_BS1_7863_03_36_45.jpg,"[[799, 90, 960, 138]]","[0.9161458333333333, 0.2111111111111111, 0.16770833333333332, 0.08888888888888889]",55,1
1007,./unit1/camera_data/image_BS1_9477_03_40_14.jpg,"[[114, 81, 240, 126]]","[0.184375, 0.19166666666666668, 0.13125, 0.08333333333333333]",11,1
1008,./unit1/camera_data/image_BS1_3881_03_28_14.jpg,"[[201, 91, 354, 142]]","[0.2890625, 0.21574074074074073, 0.159375, 0.09444444444444444]",14,1
1011,./unit1/camera_data/image_BS1_3341_03_27_05.jpg,"[[269, 91, 429, 143]]","[0.36354166666666665, 0.21666666666666667, 0.16666666666666666, 0.0962962962962963]",20,1
1012,./unit1/camera_data/image_BS1_5942_03_32_38.jpg,"[[662, 89, 816, 139]]","[0.7697916666666667, 0.2111111111111111, 0.16041666666666668, 0.09259259259259259]",47,1
1014,./unit1/camera_data/image_BS1_627_03_21_18.jpg,"[[383, 90, 534, 143]]","[0.47760416666666666, 0.21574074074074073, 0.15729166666666666, 0.09814814814814815]",26,1
1015,./unit1/camera_data/image_BS1_3323_03_27_03.jpg,"[[7, 92, 177, 143]]","[0.09583333333333334, 0.2175925925925926, 0.17708333333333334, 0.09444444444444444]",6,1
1016,./unit1/camera_data/image_BS1_5113_03_30_52.jpg,"[[643, 71, 732, 111]]","[0.7161458333333334, 0.1685185185185185, 0.09270833333333334, 0.07407407407407407]",45,1
1017,./unit1/camera_data/image_BS1_1039_03_22_11.jpg,"[[319, 75, 438, 114]]","[0.39427083333333335, 0.175, 0.12395833333333334, 0.07222222222222222]",23,1
1019,./unit1/camera_data/image_BS1_287_03_20_34.jpg,"[[684, 72, 790, 109]]","[0.7677083333333333, 0.1675925925925926, 0.11041666666666666, 0.06851851851851852]",48,1
1020,./unit1/camera_data/image_BS1_8592_03_38_19.jpg,"[[220, 92, 378, 144]]","[0.31145833333333334, 0.21851851851851853, 0.16458333333333333, 0.0962962962962963]",16,1
1021,./unit1/camera_data/image_BS1_8590_03_38_19.jpg,"[[193, 92, 347, 143]]","[0.28125, 0.2175925925925926, 0.16041666666666668, 0.09444444444444444]",14,1
1022,./unit1/camera_data/image_BS1_3663_03_27_46.jpg,"[[125, 76, 242, 116]]","[0.19114583333333332, 0.17777777777777778, 0.121875, 0.07407407407407407]",13,1
1024,./unit1/camera_data/image_BS1_2593_03_25_30.jpg,"[[562, 88, 715, 140]]","[0.6651041666666667, 0.2111111111111111, 0.159375, 0.0962962962962963]",39,1
1025,./unit1/camera_data/image_BS1_6259_03_33_19.jpg,"[[436, 72, 559, 111]]","[0.5182291666666666, 0.16944444444444445, 0.128125, 0.07222222222222222]",32,1
1027,./unit1/camera_data/image_BS1_7829_03_36_40.jpg,"[[285, 91, 447, 142]]","[0.38125, 0.21574074074074073, 0.16875, 0.09444444444444444]",21,1
1028,./unit1/camera_data/image_BS1_4339_03_29_13.jpg,"[[368, 90, 516, 141]]","[0.46041666666666664, 0.21388888888888888, 0.15416666666666667, 0.09444444444444444]",27,1
1029,./unit1/camera_data/image_BS1_9878_03_41_06.jpg,"[[601, 73, 715, 112]]","[0.6854166666666667, 0.1712962962962963, 0.11875, 0.07222222222222222]",43,1
1030,./unit1/camera_data/image_BS1_302_03_20_36.jpg,"[[563, 71, 669, 110]]","[0.6416666666666667, 0.1675925925925926, 0.11041666666666666, 0.07222222222222222]",39,1
1031,./unit1/camera_data/image_BS1_4877_03_30_22.jpg,"[[635, 88, 786, 138]]","[0.7401041666666667, 0.20925925925925926, 0.15729166666666666, 0.09259259259259259]",45,1
1034,./unit1/camera_data/image_BS1_4340_03_29_13.jpg,"[[383, 90, 535, 140]]","[0.478125, 0.21296296296296297, 0.15833333333333333, 0.09259259259259259]",27,1
1036,./unit1/camera_data/image_BS1_7016_03_34_56.jpg,"[[245, 91, 404, 143]]","[0.3380208333333333, 0.21666666666666667, 0.165625, 0.0962962962962963]",18,1
1038,./unit1/camera_data/image_BS1_4607_03_29_47.jpg,"[[550, 73, 651, 111]]","[0.6255208333333333, 0.17037037037037037, 0.10520833333333333, 0.07037037037037037]",39,1
1039,./unit1/camera_data/image_BS1_5114_03_30_52.jpg,"[[602, 71, 721, 110]]","[0.6890625, 0.1675925925925926, 0.12395833333333334, 0.07222222222222222]",43,1
1040,./unit1/camera_data/image_BS1_2300_03_24_52.jpg,"[[176, 77, 296, 114]]","[0.24583333333333332, 0.17685185185185184, 0.125, 0.06851851851851852]",14,1
1041,./unit1/camera_data/image_BS1_988_03_22_04.jpg,"[[840, 72, 955, 108]]","[0.9348958333333334, 0.16666666666666666, 0.11979166666666667, 0.06666666666666667]",58,1
1042,./unit1/camera_data/image_BS1_2546_03_25_24.jpg,"[[276, 90, 435, 142]]","[0.3703125, 0.21481481481481482, 0.165625, 0.0962962962962963]",20,1
1043,./unit1/camera_data/image_BS1_2515_03_25_20.jpg,"[[4, 89, 175, 142]]","[0.09322916666666667, 0.21388888888888888, 0.178125, 0.09814814814814815]",7,1
1044,./unit1/camera_data/image_BS1_5341_03_31_21.jpg,"[[53, 90, 225, 145]]","[0.14479166666666668, 0.2175925925925926, 0.17916666666666667, 0.10185185185185185]",7,1
1045,./unit1/camera_data/image_BS1_2891_03_26_08.jpg,"[[670, 70, 777, 108]]","[0.7536458333333333, 0.1648148148148148, 0.11145833333333334, 0.07037037037037037]",2,1
1046,./unit1/camera_data/image_BS1_6470_03_33_46.jpg,"[[3, 90, 161, 145]]","[0.08541666666666667, 0.2175925925925926, 0.16458333333333333, 0.10185185185185185]",4,1
1047,./unit1/camera_data/image_BS1_8586_03_38_18.jpg,"[[135, 89, 287, 144]]","[0.21979166666666666, 0.21574074074074073, 0.15833333333333333, 0.10185185185185185]",12,1
1048,./unit1/camera_data/image_BS1_319_03_20_38.jpg,"[[436, 73, 558, 112]]","[0.5177083333333333, 0.1712962962962963, 0.12708333333333333, 0.07222222222222222]",34,1
1050,./unit1/camera_data/image_BS1_5953_03_32_39.jpg,"[[805, 89, 960, 138]]","[0.9192708333333334, 0.2101851851851852, 0.16145833333333334, 0.09074074074074075]",55,1
1051,./unit1/camera_data/image_BS1_2587_03_25_29.jpg,"[[519, 89, 670, 141]]","[0.6192708333333333, 0.21296296296296297, 0.15729166666666666, 0.0962962962962963]",38,1
1052,./unit1/camera_data/image_BS1_9292_03_39_51.jpg,"[[353, 71, 463, 108]]","[0.425, 0.16574074074074074, 0.11458333333333333, 0.06851851851851852]",26,1
1053,./unit1/camera_data/image_BS1_3916_03_28_19.jpg,"[[660, 89, 814, 138]]","[0.7677083333333333, 0.2101851851851852, 0.16041666666666668, 0.09074074074074075]",46,1
1054,./unit1/camera_data/image_BS1_3880_03_28_14.jpg,"[[181, 91, 342, 142]]","[0.27239583333333334, 0.21574074074074073, 0.16770833333333332, 0.09444444444444444]",14,1
1055,./unit1/camera_data/image_BS1_6507_03_33_51.jpg,"[[433, 93, 588, 143]]","[0.5317708333333333, 0.21851851851851853, 0.16145833333333334, 0.09259259259259259]",31,1
1056,./unit1/camera_data/image_BS1_9535_03_40_22.jpg,"[[756, 94, 941, 147]]","[0.8838541666666667, 0.22314814814814815, 0.19270833333333334, 0.09814814814814815]",52,1
1057,./unit1/camera_data/image_BS1_4898_03_30_24.jpg,"[[845, 84, 960, 133]]","[0.9401041666666666, 0.20092592592592592, 0.11979166666666667, 0.09074074074074075]",59,1
1058,./unit1/camera_data/image_BS1_4798_03_30_12.jpg,"[[46, 89, 212, 141]]","[0.134375, 0.21296296296296297, 0.17291666666666666, 0.0962962962962963]",7,1
1059,./unit1/camera_data/image_BS1_6474_03_33_46.jpg,"[[45, 89, 215, 144]]","[0.13541666666666666, 0.21574074074074073, 0.17708333333333334, 0.10185185185185185]",7,1
1061,./unit1/camera_data/image_BS1_4137_03_28_47.jpg,"[[443, 71, 545, 111]]","[0.5145833333333333, 0.1685185185185185, 0.10625, 0.07407407407407407]",2,1
1062,./unit1/camera_data/image_BS1_3338_03_27_05.jpg,"[[236, 91, 394, 143]]","[0.328125, 0.21666666666666667, 0.16458333333333333, 0.0962962962962963]",17,1
1063,./unit1/camera_data/image_BS1_6230_03_33_15.jpg,"[[795, 72, 919, 108]]","[0.8927083333333333, 0.16666666666666666, 0.12916666666666668, 0.06666666666666667]",55,1
1064,./unit1/camera_data/image_BS1_4802_03_30_12.jpg,"[[114, 88, 280, 142]]","[0.20520833333333333, 0.21296296296296297, 0.17291666666666666, 0.1]",10,1
1065,./unit1/camera_data/image_BS1_2508_03_25_19.jpg,"[[3, 85, 104, 136]]","[0.05572916666666667, 0.20462962962962963, 0.10520833333333333, 0.09444444444444444]",4,1
1066,./unit1/camera_data/image_BS1_343_03_20_42.jpg,"[[207, 76, 331, 113]]","[0.28020833333333334, 0.175, 0.12916666666666668, 0.06851851851851852]",17,1
1067,./unit1/camera_data/image_BS1_8597_03_38_20.jpg,"[[291, 92, 450, 143]]","[0.3859375, 0.2175925925925926, 0.165625, 0.09444444444444444]",22,1
1068,./unit1/camera_data/image_BS1_3891_03_28_15.jpg,"[[328, 90, 480, 140]]","[0.42083333333333334, 0.21296296296296297, 0.15833333333333333, 0.09259259259259259]",22,1
1069,./unit1/camera_data/image_BS1_9301_03_39_52.jpg,"[[222, 71, 323, 111]]","[0.2838541666666667, 0.1685185185185185, 0.10520833333333333, 0.07407407407407407]",6,1
1070,./unit1/camera_data/image_BS1_610_03_21_16.jpg,"[[270, 90, 435, 143]]","[0.3671875, 0.21574074074074073, 0.171875, 0.09814814814814815]",20,1
1071,./unit1/camera_data/image_BS1_3367_03_27_09.jpg,"[[574, 90, 729, 141]]","[0.6786458333333333, 0.21388888888888888, 0.16145833333333334, 0.09444444444444444]",39,1
1072,./unit1/camera_data/image_BS1_1264_03_22_40.jpg,"[[50, 91, 223, 145]]","[0.1421875, 0.21851851851851853, 0.18020833333333333, 0.1]",7,1
1073,./unit1/camera_data/image_BS1_265_03_20_32.jpg,"[[848, 71, 957, 108]]","[0.9401041666666666, 0.16574074074074074, 0.11354166666666667, 0.06851851851851852]",59,1
1075,./unit1/camera_data/image_BS1_5339_03_31_21.jpg,"[[13, 91, 193, 145]]","[0.10729166666666666, 0.21851851851851853, 0.1875, 0.1]",7,1
1076,./unit1/camera_data/image_BS1_6849_03_34_34.jpg,"[[153, 77, 283, 115]]","[0.22708333333333333, 0.17777777777777778, 0.13541666666666666, 0.07037037037037037]",11,1
1077,./unit1/camera_data/image_BS1_3886_03_28_15.jpg,"[[266, 90, 421, 142]]","[0.3578125, 0.21481481481481482, 0.16145833333333334, 0.0962962962962963]",19,1
1078,./unit1/camera_data/image_BS1_2274_03_24_49.jpg,"[[572, 74, 666, 110]]","[0.6447916666666667, 0.17037037037037037, 0.09791666666666667, 0.06666666666666667]",42,1
1079,./unit1/camera_data/image_BS1_641_03_21_20.jpg,"[[487, 91, 640, 142]]","[0.5869791666666667, 0.21574074074074073, 0.159375, 0.09444444444444444]",34,1
1080,./unit1/camera_data/image_BS1_624_03_21_18.jpg,"[[363, 90, 512, 142]]","[0.4557291666666667, 0.21481481481481482, 0.15520833333333334, 0.0962962962962963]",26,1
1081,./unit1/camera_data/image_BS1_2256_03_24_47.jpg,"[[808, 71, 927, 108]]","[0.9036458333333334, 0.16574074074074074, 0.12395833333333334, 0.06851851851851852]",55,1
1082,./unit1/camera_data/image_BS1_2296_03_24_52.jpg,"[[237, 76, 353, 114]]","[0.3072916666666667, 0.17592592592592593, 0.12083333333333333, 0.07037037037037037]",17,1
1083,./unit1/camera_data/image_BS1_4643_03_29_52.jpg,"[[102, 76, 223, 116]]","[0.16927083333333334, 0.17777777777777778, 0.12604166666666666, 0.07407407407407407]",11,1
1084,./unit1/camera_data/image_BS1_7017_03_34_56.jpg,"[[271, 91, 428, 143]]","[0.3640625, 0.21666666666666667, 0.16354166666666667, 0.0962962962962963]",20,1
1085,./unit1/camera_data/image_BS1_7404_03_35_46.jpg,"[[795, 72, 915, 109]]","[0.890625, 0.1675925925925926, 0.125, 0.06851851851851852]",55,1
1086,./unit1/camera_data/image_BS1_6510_03_33_51.jpg,"[[455, 92, 609, 144]]","[0.5541666666666667, 0.21851851851851853, 0.16041666666666668, 0.0962962962962963]",33,1
1087,./unit1/camera_data/image_BS1_7009_03_34_55.jpg,"[[71, 90, 235, 142]]","[0.159375, 0.21481481481481482, 0.17083333333333334, 0.0962962962962963]",11,1
1089,./unit1/camera_data/image_BS1_5941_03_32_38.jpg,"[[642, 88, 801, 140]]","[0.7515625, 0.2111111111111111, 0.165625, 0.0962962962962963]",47,1
1090,./unit1/camera_data/image_BS1_1262_03_22_40.jpg,"[[10, 92, 189, 144]]","[0.10364583333333334, 0.21851851851851853, 0.18645833333333334, 0.0962962962962963]",6,1
1092,./unit1/camera_data/image_BS1_5126_03_30_54.jpg,"[[459, 73, 570, 113]]","[0.5359375, 0.17222222222222222, 0.115625, 0.07407407407407407]",33,1
1093,./unit1/camera_data/image_BS1_4631_03_29_50.jpg,"[[265, 75, 383, 114]]","[0.3375, 0.175, 0.12291666666666666, 0.07222222222222222]",20,1
1094,./unit1/camera_data/image_BS1_3621_03_27_41.jpg,"[[673, 73, 783, 110]]","[0.7583333333333333, 0.16944444444444445, 0.11458333333333333, 0.06851851851851852]",48,1
1095,./unit1/camera_data/image_BS1_6294_03_33_23.jpg,"[[2, 58, 78, 111]]","[0.041666666666666664, 0.15648148148148147, 0.07916666666666666, 0.09814814814814815]",3,1
1097,./unit1/camera_data/image_BS1_348_03_20_42.jpg,"[[149, 75, 269, 114]]","[0.21770833333333334, 0.175, 0.125, 0.07222222222222222]",13,1
1098,./unit1/camera_data/image_BS1_9872_03_41_06.jpg,"[[667, 72, 768, 111]]","[0.7473958333333334, 0.16944444444444445, 0.10520833333333333, 0.07222222222222222]",47,1
1099,./unit1/camera_data/image_BS1_3371_03_27_09.jpg,"[[613, 90, 765, 141]]","[0.7177083333333333, 0.21388888888888888, 0.15833333333333333, 0.09444444444444444]",43,1
1100,./unit1/camera_data/image_BS1_5162_03_30_58.jpg,"[[12, 77, 138, 115]]","[0.078125, 0.17777777777777778, 0.13125, 0.07037037037037037]",6,1
1101,./unit1/camera_data/image_BS1_315_03_20_38.jpg,"[[467, 73, 581, 112]]","[0.5458333333333333, 0.1712962962962963, 0.11875, 0.07222222222222222]",34,1
1102,./unit1/camera_data/image_BS1_6272_03_33_20.jpg,"[[266, 74, 383, 112]]","[0.3380208333333333, 0.17222222222222222, 0.121875, 0.07037037037037037]",20,1
1103,./unit1/camera_data/image_BS1_9497_03_40_17.jpg,"[[333, 88, 474, 137]]","[0.4203125, 0.20833333333333334, 0.146875, 0.09074074074074075]",23,1
1104,./unit1/camera_data/image_BS1_5109_03_30_51.jpg,"[[673, 73, 785, 109]]","[0.759375, 0.1685185185185185, 0.11666666666666667, 0.06666666666666667]",49,1
1105,./unit1/camera_data/image_BS1_573_03_21_11.jpg,"[[4, 89, 135, 143]]","[0.07239583333333334, 0.21481481481481482, 0.13645833333333332, 0.1]",3,1
1106,./unit1/camera_data/image_BS1_4100_03_28_42.jpg,"[[516, 73, 628, 111]]","[0.5958333333333333, 0.17037037037037037, 0.11666666666666667, 0.07037037037037037]",38,1
1107,./unit1/camera_data/image_BS1_6280_03_33_21.jpg,"[[154, 76, 268, 114]]","[0.21979166666666666, 0.17592592592592593, 0.11875, 0.07037037037037037]",13,1
1108,./unit1/camera_data/image_BS1_5107_03_30_51.jpg,"[[700, 73, 817, 109]]","[0.7901041666666667, 0.1685185185185185, 0.121875, 0.06666666666666667]",48,1
1110,./unit1/camera_data/image_BS1_2584_03_25_28.jpg,"[[502, 89, 656, 140]]","[0.603125, 0.21203703703703702, 0.16041666666666668, 0.09444444444444444]",34,1
1111,./unit1/camera_data/image_BS1_7437_03_35_50.jpg,"[[261, 75, 380, 113]]","[0.3338541666666667, 0.17407407407407408, 0.12395833333333334, 0.07037037037037037]",19,1
1112,./unit1/camera_data/image_BS1_9850_03_41_03.jpg,"[[831, 73, 956, 112]]","[0.9307291666666667, 0.1712962962962963, 0.13020833333333334, 0.07222222222222222]",55,1
1113,./unit1/camera_data/image_BS1_6860_03_34_36.jpg,"[[0, 73, 105, 116]]","[0.0546875, 0.175, 0.109375, 0.07962962962962963]",4,1
1114,./unit1/camera_data/image_BS1_1038_03_22_11.jpg,"[[332, 76, 452, 113]]","[0.4083333333333333, 0.175, 0.125, 0.06851851851851852]",26,1
1115,./unit1/camera_data/image_BS1_2045_03_24_20.jpg,"[[695, 90, 855, 140]]","[0.8072916666666666, 0.21296296296296297, 0.16666666666666666, 0.09259259259259259]",48,1
1116,./unit1/camera_data/image_BS1_8595_03_38_19.jpg,"[[264, 91, 424, 143]]","[0.35833333333333334, 0.21666666666666667, 0.16666666666666666, 0.0962962962962963]",20,1
